NAME,DESCRIPTION,FABRIC,IMAGE,SIZE,PRICE,PRODUCT_URL
United Colors of Benetton Men Brown & Navy Blue Colourblocked Leather Two Fold Wallet,"United Colors Of Benetton Men Brown & Navy Blue Colourblocked Leather Two Fold Wallet,  United Colors Of Benetton, Wallets, Wallets, Accessories, Accessories for Men, Buy United Colors Of Benetton Men Brown & Navy Blue Colourblocked Leather Two Fold Wallet Online in India, Buy Wallets at best price",Leather,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/8489067/2019/1/22/cbaf274a-9439-4964-8884-3a01c4aeb4761548139370379-United-Colors-of-Benetton-Men-Tan-Colourblocked-Two-Fold-Wal-1.jpg",Height: 10 cm,734,https://www.myntra.com/wallets/united-colors-of-benetton/united-colors-of-benetton-men-brown--navy-blue-colourblocked-leather-two-fold-wallet/8489067/buy
ADIDAS Originals Unisex Black Solid Snapback Cap,"ADIDAS Originals Unisex Black Solid Snapback Cap,  ADIDAS Originals, Caps, Headwear, Accessories, Accessories for Unisex, Buy ADIDAS Originals Unisex Black Solid Snapback Cap Online in India, Buy Caps at best price",,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/7819479/2018/12/17/12e1665d-45b9-47b9-b979-13a20254c11f1545032699884-Adidas-Originals-Unisex-Caps-8361545032699605-1.jpg",,1399,https://www.myntra.com/caps/adidas-originals/adidas-originals-unisex-black-solid-snapback-cap/7819479/buy
Alvaro Castagnino Men Blue Accessory Gift Set,"Alvaro Castagnino Men Blue Accessory Gift Set,  Alvaro Castagnino, Accessory Gift Set, Accessories, Accessories, Accessories for Men, Buy Alvaro Castagnino Men Blue Accessory Gift Set Online in India, Buy Accessory Gift Set at best price",,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/7926167/2018/12/7/32b0a332-37a0-4ee4-8525-0b0cc1dc53f01544174291208-Alvaro-Castagnino-Men-Blue-Accessory-Gift-Set-15154417429040-1.jpg",Tie length: 1.45 meters,999,https://www.myntra.com/accessory-gift-set/alvaro-castagnino/alvaro-castagnino-men-blue-accessory-gift-set/7926167/buy
Puma Unisex Black Solid Style Military Cap,"Puma Unisex Black Solid Style Military Cap,  Puma, Caps, Headwear, Accessories, Accessories for Unisex, Buy Puma Unisex Black Solid Style Military Cap Online in India, Buy Caps at best price",,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/2445473/2018/2/13/11518512580193-Style-Military-Cap-4401518512580008-1.jpg",,549,https://www.myntra.com/caps/puma/puma-unisex-black-solid-style-military-cap/2445473/buy
Harley-Davidson Men Black & Grey Colourblocked Beanie,"Harley Davidson Men Black & Grey Colourblocked Beanie,  Harley Davidson, Caps, Headwear, Accessories, Accessories for Men, Buy Harley Davidson Men Black & Grey Colourblocked Beanie Online in India, Buy Caps at best price",,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/8015525/2018/12/14/55c1fab4-f761-437a-8fbc-c560659202181544768534361-Harley-Davidson-Men-Hat-3441544768533809-1.jpg",,1649,https://www.myntra.com/caps/harley-davidson/harley-davidson-men-black--grey-colourblocked-beanie/8015525/buy
Levis Men Brown Solid Belt,"Levis Men Brown Solid Belt,  Levis, Belts, Belts, Accessories, Accessories for Men, Buy Levis Men Brown Solid Belt Online in India, Buy Belts at best price",Leather,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/7097106/2018/11/20/d69f36fc-d9f0-4a94-84e4-0ad8bfb700261542706839039-Levis-Men-Belts-1211542706838933-1.jpg",Width: 4 cm,1364,https://www.myntra.com/belts/levis/levis-men-brown-solid-belt/7097106/buy
FabSeasons Unisex Black Beanie,"FabSeasons Unisex Black Beanie, FabSeasons, Caps, Headwear, Accessories, Accessories for Unisex, Buy FabSeasons Unisex Black Beanie Online in India, Buy Caps at best price",,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/1767006/2017/2/17/11487323427613-FabSeasons-Unisex-Caps-9801487323427308-1.jpg",,449,https://www.myntra.com/caps/fabseasons/fabseasons-unisex-black-beanie/1767006/buy
WildHorn Men Accessory Gift Set,"WildHorn Men Accessory Gift Set,  WildHorn, Accessory Gift Set, Accessories, Accessories, Accessories for Men, Buy WildHorn Men Accessory Gift Set Online in India, Buy Accessory Gift Set at best price",,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/1364078/2016/5/26/11464253880568-WildHorn-Men-Accessory-Gift-Set-6331464253880388-1.jpg",,999,https://www.myntra.com/accessory-gift-set/wildhorn/wildhorn-men-accessory-gift-set/1364078/buy
United Colors of Benetton Men Brown Solid Two Fold Leather Wallet,"United Colors Of Benetton Men Brown Solid Two Fold Leather Wallet,  United Colors Of Benetton, Wallets, Wallets, Accessories, Accessories for Men, Buy United Colors Of Benetton Men Brown Solid Two Fold Leather Wallet Online in India, Buy Wallets at best price",Leather,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/8488979/2019/1/22/37b70283-43ce-4bd9-8449-a6ba38650a2a1548139393169-United-Colors-of-Benetton-Men-Brown-Solid-Two-Fold-Wallet-15-1.jpg",Height: 10 cm,824,https://www.myntra.com/wallets/united-colors-of-benetton/united-colors-of-benetton-men-brown-solid-two-fold-leather-wallet/8488979/buy
Harvard Men Multicoloured Striped Belt,"Harvard Men Multicoloured Striped Belt, Harvard, Belts, Belts, Accessories, Accessories for Men, Buy Harvard Men Multicoloured Striped Belt Online in India, Buy Belts at best price",Canvas ,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/1707853/2018/1/10/11515564421867-Harvard-Men-Belts-4401515564421837-1.jpg",Width: 4 cm,209,https://www.myntra.com/belts/harvard/harvard-men-multicoloured-striped-belt/1707853/buy
WildHorn Men Accessory Gift Set,"WildHorn Men Accessory Gift Set,  WildHorn, Accessory Gift Set, Accessories, Accessories, Accessories for Men, Buy WildHorn Men Accessory Gift Set Online in India, Buy Accessory Gift Set at best price",Wallet: genuine leather,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/1410382/2016/6/27/11467005425078-WildHorn-Men-Accessory-Gift-Set-7621467005424939-1.jpg",Wallet:,999,https://www.myntra.com/accessory-gift-set/wildhorn/wildhorn-men-accessory-gift-set/1410382/buy
Tommy Hilfiger Men Blue Solid Leather Belt,"Tommy Hilfiger Men Blue Solid Leather Belt,  Tommy Hilfiger, Belts, Belts, Accessories, Accessories for Men, Buy Tommy Hilfiger Men Blue Solid Leather Belt Online in India, Buy Belts at best price",Leather,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/7235818/2018/9/17/e0da8466-f68d-44db-aaa9-42d824d1086a1537162343859-Tommy-Hilfiger-Men-Belts-3321537162343404-1.jpg",Width: 5 cm,1483,https://www.myntra.com/belts/tommy-hilfiger/tommy-hilfiger-men-blue-solid-leather-belt/7235818/buy
Allen Solly Men Tan Solid Two Fold Genuine Leather Wallet,"Allen Solly Men Tan Solid Two Fold Genuine Leather Wallet,  Allen Solly, Wallets, Wallets, Accessories, Accessories for Men, Buy Allen Solly Men Tan Solid Two Fold Genuine Leather Wallet Online in India, Buy Wallets at best price",Genuine Leather,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/8527099/2019/2/4/d0ec8b83-48b6-4fd5-a6fc-81e969e084d01549261898303-Allen-Solly-Men-Tan-Solid-Two-Fold-Genuine-Leather-Wallet-80-1.jpg",Height: 9 cm,944,https://www.myntra.com/wallets/allen-solly/allen-solly-men-tan-solid-two-fold-genuine-leather-wallet/8527099/buy
NOISE Unisex Grey Pack of 2 Beanies,"NOISE Unisex Grey Pack Of 2 Beanies, NOISE, Caps, Headwear, Accessories, Accessories for Unisex, Buy NOISE Unisex Grey Pack Of 2 Beanies Online in India, Buy Caps at best price",,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/1728185/2017/1/18/11484731754449-NOISE-Unisex-Caps-1441484731754135-1.jpg",,699,https://www.myntra.com/caps/noise/noise-unisex-grey-pack-of-2-beanies/1728185/buy
PUMA Unisex White ESS Cap,"PUMA Unisex White ESS Cap,  Puma, Caps, Headwear, Accessories, Accessories for Unisex, Buy PUMA Unisex White ESS Cap Online in India, Buy Caps at best price",,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/1218951/2016/9/27/11474969092159-PUMA-Unisex-White-ESS-Cap-2841474969092107-1.jpg",,359,https://www.myntra.com/caps/puma/puma-unisex-white-ess-cap/1218951/buy
Being Human Men Black Solid Belt,"Being Human Men Black Solid Belt,  Being Human, Belts, Belts, Accessories, Accessories for Men, Buy Being Human Men Black Solid Belt Online in India, Buy Belts at best price",Leather,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/7200220/2018/10/3/d190f4af-fc81-45e5-b4b3-7c3378e1073d1538567575425-Being-Human-Men-Black-Solid-Belt-5391538567575193-1.jpg",Width:,685,https://www.myntra.com/belts/being-human/being-human-men-black-solid-belt/7200220/buy
Carlton London Men Brown Solid Belt,"Carlton London Men Brown Solid Belt,  Carlton London, Belts, Belts, Accessories, Accessories for Men, Buy Carlton London Men Brown Solid Belt Online in India, Buy Belts at best price",Leather,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/7674115/2018/12/14/e37a6ebf-06cc-4fd4-a572-f15e50b16ec21544786761760-Carlton-London-Men-Belts-1821544786761340-1.jpg",Width: 3.5 cm,742,https://www.myntra.com/belts/carlton-london/carlton-london-men-brown-solid-belt/7674115/buy
Mast & Harbour Men Black Textured Two Fold Genuine Leather Wallet,"Mast & Harbour Men Black Textured Two Fold Genuine Leather Wallet,  Mast & Harbour, Wallets, Wallets, Accessories, Accessories for Men, Buy Mast & Harbour Men Black Textured Two Fold Genuine Leather Wallet Online in India, Buy Wallets at best price",Genuine Leather,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/4452094/2018/8/9/801ca6f3-0f5f-415e-a5f8-dca2875565de1533797268958-Mast--Harbour-Men-Wallets-8771533797268280-1.jpg",Height: 9 cm,519,https://www.myntra.com/wallets/mast--harbour/mast--harbour-men-black-textured-two-fold-genuine-leather-wallet/4452094/buy
HRX by Hrithik Roshan Men Black Embroidered Baseball Cap,"HRX By Hrithik Roshan Men Black Embroidered Baseball Cap,  HRX By Hrithik Roshan, Caps, Headwear, Accessories, Accessories for Men, Buy HRX By Hrithik Roshan Men Black Embroidered Baseball Cap Online in India, Buy Caps at best price",,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/2178523/2018/1/18/11516261474184-HRX-by-Hrithik-Roshan-Men-Black-Embroidered-Baseball-Cap-1671516261474199-1.jpg",,499,https://www.myntra.com/caps/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-men-black-embroidered-baseball-cap/2178523/buy
FabSeasons Men Beige Checked Scarf,"FabSeasons Men Beige Checked Scarf, FabSeasons, Scarves, Scarves, Accessories, Accessories for Unisex, Buy FabSeasons Men Beige Checked Scarf Online in India, Buy Scarves at best price",Cotton,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/6611130/2018/6/4/8404dd87-17a8-4823-8b8f-a28abd8253af1528103937129-na-4531528103936980-1.jpg",Length: 2 m,539,https://www.myntra.com/scarves/fabseasons/fabseasons-men-beige-checked-scarf/6611130/buy
Being Human Men Brown Solid Two Fold Wallet,"Being Human Men Brown Solid Two Fold Wallet,  Being Human, Wallets, Wallets, Accessories, Accessories for Men, Buy Being Human Men Brown Solid Two Fold Wallet Online in India, Buy Wallets at best price",Leather,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/5392683/2018/5/24/4b59049d-4217-4112-bcf9-46de65350e4a1527147355580-Being-Human-Men-Wallets-1731527147355512-1.jpg",Height: 9.5 cm,719,https://www.myntra.com/wallets/being-human/being-human-men-brown-solid-two-fold-wallet/5392683/buy
CARLTON Unisex Blue & Grey Colourblocked Genuine Leather Wallet,"CARLTON Unisex Blue & Grey Colourblocked Genuine Leather Wallet,  CARLTON, Wallets, Wallets, Accessories, Accessories for Unisex, Buy CARLTON Unisex Blue & Grey Colourblocked Genuine Leather Wallet Online in India, Buy Wallets at best price",Genuine leather,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/1602975/2016/11/17/11479383400137-CARLTON-Unisex-Blue--Grey-Colourblocked-Genuine-Leather-Wallet-3501479383400072-1.jpg",Height:Â 9 cm,945,https://www.myntra.com/wallets/carlton/carlton-unisex-blue--grey-colourblocked-genuine-leather-wallet/1602975/buy
HARVARD Men Navy Baseball Champs Cap,"HARVARD Men Navy Baseball Champs Cap, Harvard, Caps, Headwear, Accessories, Accessories for Men, Buy HARVARD Men Navy Baseball Champs Cap Online in India, Buy Caps at best price",,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/image/style/properties/650260/HARVARD-Men-Navy-Baseball-Champs-Cap_1_e73b629315bc802c18e3323c2ce85f2f.jpg",,319,https://www.myntra.com/caps/harvard/harvard-men-navy-baseball-champs-cap/650260/buy
ADIDAS Originals Unisex Grey & Black Classic Camouflage Print Baseball Cap,"ADIDAS Originals Unisex Grey & Black Classic Camouflage Print Baseball Cap,  ADIDAS Originals, Caps, Headwear, Accessories, Accessories for Unisex, Buy ADIDAS Originals Unisex Grey & Black Classic Camouflage Print Baseball Cap Online in India, Buy Caps at best price",,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/7819467/2018/12/17/c302cbec-6f41-49b3-904c-101a1529219b1545031577793-Adidas-Originals-Unisex-Caps-7841545031576965-1.jpg",,1199,https://www.myntra.com/caps/adidas-originals/adidas-originals-unisex-grey--black-classic-camouflage-print-baseball-cap/7819467/buy
Alvaro Castagnino Men Blue Accessory Gift Set,"Alvaro Castagnino Men Blue Accessory Gift Set,  Alvaro Castagnino, Accessory Gift Set, Accessories, Accessories, Accessories for Men, Buy Alvaro Castagnino Men Blue Accessory Gift Set Online in India, Buy Accessory Gift Set at best price",Necktie & Pocket Square: Microfiber,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/7926221/2018/12/7/3e51056f-d0c6-4710-8dd1-e1670dc12b8c1544175635778-Alvaro-Castagnino-Men-Blue-Accessory-Gift-Set-61115441756346-1.jpg",Tie: 145 cm X 7.5 cm,799,https://www.myntra.com/accessory-gift-set/alvaro-castagnino/alvaro-castagnino-men-blue-accessory-gift-set/7926221/buy
Louis Philippe Men Brown & Black Reversible Belt,"Louis Philippe Men Brown & Black Reversible Belt,  Louis Philippe, Belts, Belts, Accessories, Accessories for Men, Buy Louis Philippe Men Brown & Black Reversible Belt Online in India, Buy Belts at best price",Leather,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/8420541/2019/1/22/320ed42f-6184-4b82-b89a-0162d4d3ce271548156167664-Louis-Philippe-Men-Brown--Black-Solid-Belt-1001548156167340-1.jpg",Width: 3.5 cm,1586,https://www.myntra.com/belts/louis-philippe/louis-philippe-men-brown--black-reversible-belt/8420541/buy
Tommy Hilfiger Men Brown Genuine Leather Belt,"Tommy Hilfiger Men Brown Genuine Leather Belt,  Tommy Hilfiger, Belts, Belts, Accessories, Accessories for Men, Buy Tommy Hilfiger Men Brown Genuine Leather Belt Online in India, Buy Belts at best price",,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/1548610/2016/9/30/11475220081170-Tommy-Hilfiger-Men-Belts-1611475220081107-1.jpg",,1430,https://www.myntra.com/belts/tommy-hilfiger/tommy-hilfiger-men-brown-genuine-leather-belt/1548610/buy
HRX by Hrithik Roshan Unisex Grey Solid Beanie,"HRX By Hrithik Roshan Unisex Grey Solid Beanie,  HRX By Hrithik Roshan, Caps, Headwear, Accessories, Accessories for Unisex, Buy HRX By Hrithik Roshan Unisex Grey Solid Beanie Online in India, Buy Caps at best price",,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/7157908/2019/1/7/c1707d20-96d8-40c4-9c6e-998d6f980bd21546846145114-HRX-by-Hrithik-Roshan-Unisex-Grey-Solid-Beanie-1115468461434-1.jpg",,449,https://www.myntra.com/caps/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-unisex-grey-solid-beanie/7157908/buy
Roadster Men Brown Solid Genuine Leather Two Fold Wallet,"Roadster Men Brown Solid Genuine Leather Two Fold Wallet,  Roadster, Wallets, Wallets, Accessories, Accessories for Men, Buy Roadster Men Brown Solid Genuine Leather Two Fold Wallet Online in India, Buy Wallets at best price",Genuine Leather,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/4452108/2018/8/9/a95799b7-fef1-4df1-8ef9-3788c151b7761533795810126-Roadster-Men-Wallets-4361533795809286-1.jpg",Height: 11 cm,519,https://www.myntra.com/wallets/roadster/roadster-men-brown-solid-genuine-leather-two-fold-wallet/4452108/buy
Harley-Davidson Men Black Printed Snapback Cap,"Harley Davidson Men Black Printed Snapback Cap, Harley Davidson, Caps, Headwear, Accessories, Accessories for Men, Buy Harley Davidson Men Black Printed Snapback Cap Online in India, Buy Caps at best price",,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/2396237/2018/1/24/11516771852901-Harley-Davidson-Men-Caps-5371516771852807-1.jpg",,5004,https://www.myntra.com/caps/harley-davidson/harley-davidson-men-black-printed-snapback-cap/2396237/buy
HRX by Hrithik Roshan Unisex Charcoal Grey Printed Beanie,"HRX By Hrithik Roshan Unisex Charcoal Grey Printed Beanie,  HRX By Hrithik Roshan, Caps, Headwear, Accessories, Accessories for Unisex, Buy HRX By Hrithik Roshan Unisex Charcoal Grey Printed Beanie Online in India, Buy Caps at best price",,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/7157904/2019/1/7/131a1ae1-4dd1-4221-91ca-d01f8db0b42d1546842216280-HRX-by-Hrithik-Roshan-Unisex-Charcoal-Grey-Printed-Beanie-45-1.jpg",,399,https://www.myntra.com/caps/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-unisex-charcoal-grey-printed-beanie/7157904/buy
Puma Unisex Black Solid Visor Cap,"Puma Unisex Black Solid Visor Cap,  Puma, Caps, Headwear, Accessories, Accessories for Unisex, Buy Puma Unisex Black Solid Visor Cap Online in India, Buy Caps at best price",,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/8084655/2019/1/8/3701f5c7-5eaf-4979-ad6c-6f467bd298db1546931277581-Puma-Unisex-Caps-3391546931276997-1.jpg",,779,https://www.myntra.com/caps/puma/puma-unisex-black-solid-visor-cap/8084655/buy
Being Human Men Black Solid Belt,"Being Human Men Black Solid Belt,  Being Human, Belts, Belts, Accessories, Accessories for Men, Buy Being Human Men Black Solid Belt Online in India, Buy Belts at best price",Leather,"https://assets.myntassets.com/h_1440,q_100,w_1080/v1/assets/images/5415698/2018/5/28/b690be8d-f485-4abf-a646-edcb86b749581527499675752-Being-Human-Men-Black-Solid-Belt-6111527499675697-1.jpg",Size 81CM/30,509,https://www.myntra.com/belts/being-human/being-human-men-black-solid-belt/5415698/buy
